UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
SP;ENTRADA;OUTROS;ROMÊNIA;43
SP;ENTRADA;OUTROS;RÚSSIA;111
SP;ENTRADA;OUTROS;SAMOA OCIDENTAL;2
SP;ENTRADA;OUTROS;SRI LANKA;91
SP;ENTRADA;OUTROS;TAILÂNDIA;1
SP;ENTRADA;OUTROS;TANZÂNIA;47
SP;ENTRADA;OUTROS;TUNÍSIA;16
SP;ENTRADA;OUTROS;TURQUIA;9
SP;ENTRADA;OUTROS;UCRÂNIA;29
SP;ENTRADA;OUTROS;VENEZUELA;4
SP;ENTRADA;OUTROS;VIETNÃ;48
SP;ENTRADA;OUTROS;ZIMBÁBUE;8
SP;ENTRADA;OUTROS;ÁFRICA DO SUL;107
SP;ENTRADA;OUTROS;ÍNDIA;1967
SP;ENTRADA;OUTROS;AFEGANISTÃO;1
SP;ENTRADA;OUTROS;ALBÂNIA;3
SP;ENTRADA;OUTROS;ALEMANHA;922
SP;ENTRADA;OUTROS;ANGOLA;206
SP;ENTRADA;OUTROS;ARGENTINA;282
SP;ENTRADA;OUTROS;ARGÉLIA;45
SP;ENTRADA;OUTROS;AUSTRÁLIA;50
SP;ENTRADA;OUTROS;AZERBAIJÃO;2
SP;ENTRADA;OUTROS;BAHREIN;1
SP;ENTRADA;OUTROS;BANGLADESH;3
SP;ENTRADA;OUTROS;BELARUS;20
SP;ENTRADA;OUTROS;BOLÍVIA;34
SP;ENTRADA;OUTROS;BOTSUANA;1
SP;ENTRADA;OUTROS;BRASIL;11930
SP;ENTRADA;OUTROS;BULGÁRIA;6
SP;ENTRADA;OUTROS;BUTÃO;10
SP;ENTRADA;OUTROS;BÉLGICA;82
SP;ENTRADA;OUTROS;BÓSNIA E HERZEGOVINA;13
SP;ENTRADA;OUTROS;CABO VERDE;1
SP;ENTRADA;OUTROS;CAMARÕES;8
SP;ENTRADA;OUTROS;CAMBOJA;1
SP;ENTRADA;OUTROS;CANADÁ;748
SP;ENTRADA;OUTROS;CATAR;5
SP;ENTRADA;OUTROS;CAZAQUISTÃO;17
SP;ENTRADA;OUTROS;CHILE;1869
SP;ENTRADA;OUTROS;CHINA;208
SP;ENTRADA;OUTROS;CHIPRE;4
SP;ENTRADA;OUTROS;COLÔMBIA;1413
SP;ENTRADA;OUTROS;CORÉIA DO SUL;76
SP;ENTRADA;OUTROS;COSTA RICA;26
SP;ENTRADA;OUTROS;CROÁCIA;14
SP;ENTRADA;OUTROS;CUBA;5
SP;ENTRADA;OUTROS;DINAMARCA;6
SP;ENTRADA;OUTROS;DOMINICA;6
SP;ENTRADA;OUTROS;EGITO;27
SP;ENTRADA;OUTROS;EL SALVADOR;12
SP;ENTRADA;OUTROS;EMIRADOS ÁRABES UNIDOS;12
SP;ENTRADA;OUTROS;EQUADOR;46
SP;ENTRADA;OUTROS;ESLOVÁQUIA;6
SP;ENTRADA;OUTROS;ESLOVÊNIA;6
SP;ENTRADA;OUTROS;ESPANHA;1010
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;3928
SP;ENTRADA;OUTROS;ESTÔNIA;1
SP;ENTRADA;OUTROS;ETIÓPIA;760
SP;ENTRADA;OUTROS;FILIPINAS;208
SP;ENTRADA;OUTROS;FINLÂNDIA;3
SP;ENTRADA;OUTROS;FRANÇA;839
SP;ENTRADA;OUTROS;GANA;17
SP;ENTRADA;OUTROS;GEÓRGIA;1
SP;ENTRADA;OUTROS;GRÉCIA;31
SP;ENTRADA;OUTROS;GUATEMALA;2
SP;ENTRADA;OUTROS;HONDURAS;1
SP;ENTRADA;OUTROS;HONG KONG (R.A.E.);1
SP;ENTRADA;OUTROS;HUNGRIA;19
SP;ENTRADA;OUTROS;ILHAS FIJI;8
SP;ENTRADA;OUTROS;INDONÉSIA;19
SP;ENTRADA;OUTROS;IRAQUE;3
SP;ENTRADA;OUTROS;IRLANDA;12
SP;ENTRADA;OUTROS;IRÃ;8
SP;ENTRADA;OUTROS;ISLÂNDIA;11
SP;ENTRADA;OUTROS;ISRAEL;5
SP;ENTRADA;OUTROS;ITÁLIA;888
SP;ENTRADA;OUTROS;IÊMEN;3
SP;ENTRADA;OUTROS;JAMAICA;8
SP;ENTRADA;OUTROS;JAPÃO;41
SP;ENTRADA;OUTROS;JORDÂNIA;4
SP;ENTRADA;OUTROS;KOSOVO;3
SP;ENTRADA;OUTROS;KUWAIT;3
SP;ENTRADA;OUTROS;LETÔNIA;1
SP;ENTRADA;OUTROS;LIECHTENSTEIN;3
SP;ENTRADA;OUTROS;LITUÂNIA;5
SP;ENTRADA;OUTROS;LUXEMBURGO;4
SP;ENTRADA;OUTROS;LÍBANO;18
SP;ENTRADA;OUTROS;LÍBIA;6
SP;ENTRADA;OUTROS;MACEDÔNIA;3
SP;ENTRADA;OUTROS;MADAGASCAR;1
SP;ENTRADA;OUTROS;MALAWI;2
SP;ENTRADA;OUTROS;MALDIVAS;2
SP;ENTRADA;OUTROS;MALTA;1
SP;ENTRADA;OUTROS;MALÁSIA;55
SP;ENTRADA;OUTROS;MARROCOS;236
SP;ENTRADA;OUTROS;MAURÍCIO;7
SP;ENTRADA;OUTROS;MOLDÁVIA OU MOLDOVA;1
SP;ENTRADA;OUTROS;MONGÓLIA;2
SP;ENTRADA;OUTROS;MONTENEGRO;2
SP;ENTRADA;OUTROS;MOÇAMBIQUE;1
SP;ENTRADA;OUTROS;MYANMAR;9
SP;ENTRADA;OUTROS;MÉXICO;402
SP;ENTRADA;OUTROS;NAMÍBIA;4
SP;ENTRADA;OUTROS;NEPAL;6
SP;ENTRADA;OUTROS;NICARÁGUA;3
SP;ENTRADA;OUTROS;NIGÉRIA;3
SP;ENTRADA;OUTROS;NORUEGA;8
SP;ENTRADA;OUTROS;NOVA ZELÂNDIA;3
SP;ENTRADA;OUTROS;OMÃ;3
SP;ENTRADA;OUTROS;PANAMÁ;780
SP;ENTRADA;OUTROS;PAQUISTÃO;21
SP;ENTRADA;OUTROS;PARAGUAI;255
SP;ENTRADA;OUTROS;PAÍSES BAIXOS;500
SP;ENTRADA;OUTROS;PERU;509
SP;ENTRADA;OUTROS;POLÔNIA;34
SP;ENTRADA;OUTROS;PORTUGAL;1391
SP;ENTRADA;OUTROS;QUIRGUISTÃO;6
SP;ENTRADA;OUTROS;QUÊNIA;24
SP;ENTRADA;OUTROS;REINO UNIDO;409
SP;ENTRADA;OUTROS;REPÚBLICA DEMOCRÁTICA DO CONGO;2
SP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;136
SP;ENTRADA;OUTROS;REPÚBLICA TCHECA;5
SP;ENTRADA;OUTROS;ROMÊNIA;53
SP;ENTRADA;OUTROS;RUANDA;2
SP;ENTRADA;OUTROS;RÚSSIA;52
SP;ENTRADA;OUTROS;SENEGAL;6
SP;ENTRADA;OUTROS;SERRA LEOA;3
SP;ENTRADA;OUTROS;SINGAPURA;7
SP;ENTRADA;OUTROS;SRI LANKA;32
SP;ENTRADA;OUTROS;SUDÃO;10
SP;ENTRADA;OUTROS;SUÉCIA;11
SP;ENTRADA;OUTROS;SUÍÇA;266
SP;ENTRADA;OUTROS;SÃO CRISTOVÃO E NEVIS;1
SP;ENTRADA;OUTROS;SÉRVIA;38
SP;ENTRADA;OUTROS;SÍRIA;8
SP;ENTRADA;OUTROS;TADJIQUISTÃO;3
SP;ENTRADA;OUTROS;TAILÂNDIA;109
SP;ENTRADA;OUTROS;TAIWAN;7
SP;ENTRADA;OUTROS;TRINIDAD E TOBAGO;10
SP;ENTRADA;OUTROS;TUNÍSIA;76
SP;ENTRADA;OUTROS;TURCOMENISTÃO;3
SP;ENTRADA;OUTROS;TURQUIA;1333
SP;ENTRADA;OUTROS;UCRÂNIA;25
SP;ENTRADA;OUTROS;UGANDA;6
SP;ENTRADA;OUTROS;URUGUAI;57
SP;ENTRADA;OUTROS;UZBEQUISTÃO;2
SP;ENTRADA;OUTROS;VENEZUELA;44
SP;ENTRADA;OUTROS;VIETNÃ;13
SP;ENTRADA;OUTROS;ZIMBÁBUE;9
SP;ENTRADA;OUTROS;ÁFRICA DO SUL;284
SP;ENTRADA;OUTROS;ÁUSTRIA;52
SP;ENTRADA;OUTROS;ÍNDIA;319
SP;ENTRADA;OUTROS;BRASIL;4
SP;ENTRADA;OUTROS;CAZAQUISTÃO;1
SP;ENTRADA;OUTROS;CHILE;3
SP;ENTRADA;OUTROS;REINO UNIDO;1
SP;ENTRADA;OUTROS;CHILE;1
SP;ENTRADA;OUTROS;PORTUGAL;127
SP;ENTRADA;OUTROS;AFEGANISTÃO;1
SP;ENTRADA;OUTROS;ALEMANHA;4
SP;ENTRADA;OUTROS;ANGOLA;2
SP;ENTRADA;OUTROS;BANGLADESH;2
SP;ENTRADA;OUTROS;BELARUS;1
SP;ENTRADA;OUTROS;BENIN;1
SP;ENTRADA;OUTROS;CANADÁ;1
SP;ENTRADA;OUTROS;COLÔMBIA;4
SP;ENTRADA;OUTROS;CONGO;2
SP;ENTRADA;OUTROS;CORÉIA DO SUL;1
SP;ENTRADA;OUTROS;CUBA;1
SP;ENTRADA;OUTROS;ESPANHA;1
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;1
SP;ENTRADA;OUTROS;FILIPINAS;3
SP;ENTRADA;OUTROS;LÍBANO;8
SP;ENTRADA;OUTROS;MARROCOS;5
SP;ENTRADA;OUTROS;MOÇAMBIQUE;1
SP;ENTRADA;OUTROS;MÉXICO;1
SP;ENTRADA;OUTROS;PALESTINA;1
SP;ENTRADA;OUTROS;PAQUISTÃO;1
SP;ENTRADA;OUTROS;PAÍSES BAIXOS;2
SP;ENTRADA;OUTROS;PERU;1
SP;ENTRADA;OUTROS;REINO UNIDO;2
SP;ENTRADA;OUTROS;REPÚBLICA DEMOCRÁTICA DO CONGO;1
SP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;5
SP;ENTRADA;OUTROS;RÚSSIA;5
SP;ENTRADA;OUTROS;SENEGAL;2
SP;ENTRADA;OUTROS;SÍRIA;7
SP;ENTRADA;OUTROS;TURQUIA;1
SP;ENTRADA;OUTROS;CUBA;1
SP;ENTRADA;OUTROS;LÍBANO;1
SP;ENTRADA;OUTROS;ALEMANHA;2
SP;ENTRADA;OUTROS;BRASIL;22
SP;ENTRADA;OUTROS;ARGENTINA;1
SP;ENTRADA;OUTROS;CHINA;2
SP;ENTRADA;OUTROS;COLÔMBIA;1
SP;ENTRADA;OUTROS;COSTA DO MARFIM;1
SP;ENTRADA;OUTROS;EQUADOR;1
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;1
SP;ENTRADA;OUTROS;JAPÃO;1
SP;ENTRADA;OUTROS;PAQUISTÃO;2
SP;ENTRADA;OUTROS;SENEGAL;1
SP;ENTRADA;OUTROS;CHINA;2
SP;ENTRADA;OUTROS;EGITO;1
SP;ENTRADA;OUTROS;JORDÂNIA;1
SP;ENTRADA;OUTROS;EGITO;20
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;2
SP;ENTRADA;OUTROS;NIGÉRIA;2
SP;ENTRADA;OUTROS;SOMÁLIA;2
SP;ENTRADA;OUTROS;TURQUIA;2
SP;ENTRADA;OUTROS;URUGUAI;4
SP;ENTRADA;OUTROS;VENEZUELA;13
SP;ENTRADA;OUTROS;ALEMANHA;7
SP;ENTRADA;OUTROS;ANGOLA;4
SP;ENTRADA;OUTROS;ARGENTINA;10
SP;ENTRADA;OUTROS;ARGÉLIA;1
SP;ENTRADA;OUTROS;AUSTRÁLIA;2
SP;ENTRADA;OUTROS;BOLÍVIA;13
SP;ENTRADA;OUTROS;CABO VERDE;2
SP;ENTRADA;OUTROS;CAMARÕES;2
SP;ENTRADA;OUTROS;CANADÁ;5
SP;ENTRADA;OUTROS;CHILE;7
SP;ENTRADA;OUTROS;CHINA;17
SP;ENTRADA;OUTROS;COLÔMBIA;26
SP;ENTRADA;OUTROS;CORÉIA DO SUL;5
SP;ENTRADA;OUTROS;COSTA RICA;1
SP;ENTRADA;OUTROS;CUBA;2
SP;ENTRADA;OUTROS;EQUADOR;10
SP;ENTRADA;OUTROS;ESPANHA;2
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;11
SP;ENTRADA;OUTROS;FILIPINAS;2
SP;ENTRADA;OUTROS;FINLÂNDIA;3
SP;ENTRADA;OUTROS;FRANÇA;7
SP;ENTRADA;OUTROS;GUATEMALA;1
SP;ENTRADA;OUTROS;HAITI;1
SP;ENTRADA;OUTROS;INDONÉSIA;2
SP;ENTRADA;OUTROS;ITÁLIA;14
SP;ENTRADA;OUTROS;IÊMEN;1
SP;ENTRADA;OUTROS;JAPÃO;1
SP;ENTRADA;OUTROS;LÍBANO;1
SP;ENTRADA;OUTROS;MOÇAMBIQUE;4
SP;ENTRADA;OUTROS;MÉXICO;5
SP;ENTRADA;OUTROS;NORUEGA;1
SP;ENTRADA;OUTROS;PANAMÁ;1
SP;ENTRADA;OUTROS;PAQUISTÃO;4
SP;ENTRADA;OUTROS;PARAGUAI;2
SP;ENTRADA;OUTROS;PAÍSES BAIXOS;1
SP;ENTRADA;OUTROS;PERU;17
SP;ENTRADA;OUTROS;POLÔNIA;1
SP;ENTRADA;OUTROS;PORTUGAL;9
SP;ENTRADA;OUTROS;REINO UNIDO;5
SP;ENTRADA;OUTROS;REPÚBLICA TCHECA;1
SP;ENTRADA;OUTROS;ROMÊNIA;2
SP;ENTRADA;OUTROS;RÚSSIA;2
SP;ENTRADA;OUTROS;SUÉCIA;3
SP;ENTRADA;OUTROS;SUÍÇA;1
SP;ENTRADA;OUTROS;TUNÍSIA;1
SP;ENTRADA;OUTROS;TURQUIA;1
SP;ENTRADA;OUTROS;VENEZUELA;6
SP;ENTRADA;OUTROS;ÁFRICA DO SUL;5
SP;ENTRADA;OUTROS;ÍNDIA;4
SP;ENTRADA;OUTROS;ALEMANHA;397
SP;ENTRADA;OUTROS;ANGOLA;5
SP;ENTRADA;OUTROS;ARGENTINA;42
SP;ENTRADA;OUTROS;AUSTRÁLIA;24
SP;ENTRADA;OUTROS;BOLÍVIA;19
SP;ENTRADA;OUTROS;BULGÁRIA;3
SP;ENTRADA;OUTROS;BÉLGICA;63
SP;ENTRADA;OUTROS;CANADÁ;58
SP;ENTRADA;OUTROS;CHILE;84
SP;ENTRADA;OUTROS;CHINA;4
SP;ENTRADA;OUTROS;COLÔMBIA;39
SP;ENTRADA;OUTROS;CORÉIA DO SUL;24
SP;ENTRADA;OUTROS;COSTA RICA;1
SP;ENTRADA;OUTROS;CROÁCIA;3
SP;ENTRADA;OUTROS;CUBA;8
SP;ENTRADA;OUTROS;DINAMARCA;18
SP;ENTRADA;OUTROS;EGITO;1
SP;ENTRADA;OUTROS;EL SALVADOR;1
SP;ENTRADA;OUTROS;EQUADOR;3
SP;ENTRADA;OUTROS;ESLOVÁQUIA;2
SP;ENTRADA;OUTROS;ESLOVÊNIA;1
SP;ENTRADA;OUTROS;ESPANHA;462
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;358
SP;ENTRADA;OUTROS;ESTÔNIA;4
SP;ENTRADA;OUTROS;FINLÂNDIA;2
SP;ENTRADA;OUTROS;FRANÇA;369
SP;ENTRADA;OUTROS;GRÉCIA;4
SP;ENTRADA;OUTROS;GUATEMALA;1
SP;ENTRADA;OUTROS;HAITI;2
SP;ENTRADA;OUTROS;HUNGRIA;4
SP;ENTRADA;OUTROS;INDONÉSIA;2
SP;ENTRADA;OUTROS;IRLANDA;62
SP;ENTRADA;OUTROS;ISLÂNDIA;1
SP;ENTRADA;OUTROS;ISRAEL;54
SP;ENTRADA;OUTROS;ITÁLIA;1907
SP;ENTRADA;OUTROS;JAPÃO;32
SP;ENTRADA;OUTROS;LITUÂNIA;15
SP;ENTRADA;OUTROS;LUXEMBURGO;31
SP;ENTRADA;OUTROS;LÍBANO;1
SP;ENTRADA;OUTROS;MALTA;1
SP;ENTRADA;OUTROS;MÉXICO;23
SP;ENTRADA;OUTROS;NICARÁGUA;1
SP;ENTRADA;OUTROS;NORUEGA;27
SP;ENTRADA;OUTROS;NOVA ZELÂNDIA;23
SP;ENTRADA;OUTROS;PALESTINA;2
SP;ENTRADA;OUTROS;PANAMÁ;4
SP;ENTRADA;OUTROS;PARAGUAI;19
SP;ENTRADA;OUTROS;PAÍSES BAIXOS;69
SP;ENTRADA;OUTROS;PERU;47
SP;ENTRADA;OUTROS;POLÔNIA;35
SP;ENTRADA;OUTROS;PORTUGAL;1773
SP;ENTRADA;OUTROS;REINO UNIDO;311
SP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
SP;ENTRADA;OUTROS;REPÚBLICA TCHECA;9
SP;ENTRADA;OUTROS;ROMÊNIA;5
SP;ENTRADA;OUTROS;RÚSSIA;2
SP;ENTRADA;OUTROS;SUÉCIA;30
SP;ENTRADA;OUTROS;SUÍÇA;226
SP;ENTRADA;OUTROS;SÉRVIA;1
SP;ENTRADA;OUTROS;SÍRIA;2
SP;ENTRADA;OUTROS;TAILÂNDIA;1
SP;ENTRADA;OUTROS;TAIWAN;5
SP;ENTRADA;OUTROS;URUGUAI;26
SP;ENTRADA;OUTROS;VENEZUELA;2
SP;ENTRADA;OUTROS;ÁFRICA DO SUL;4
SP;ENTRADA;OUTROS;ÁUSTRIA;35
SP;ENTRADA;OUTROS;ARGENTINA;2
SP;ENTRADA;OUTROS;BRASIL;55
SP;ENTRADA;OUTROS;NAMÍBIA;4
SP;ENTRADA;OUTROS;PARAGUAI;4
SP;ENTRADA;OUTROS;RÚSSIA;4
SP;ENTRADA;OUTROS;VENEZUELA;4
SP;ENTRADA;OUTROS;ARGENTINA;1
SP;ENTRADA;OUTROS;CHINA;506
SP;ENTRADA;OUTROS;EGITO;3
SP;ENTRADA;OUTROS;SÍRIA;4
SP;ENTRADA;TEMPORÁRIO;AFEGANISTÃO;64
SP;ENTRADA;TEMPORÁRIO;ALEMANHA;72
SP;ENTRADA;TEMPORÁRIO;ANGOLA;224
SP;ENTRADA;TEMPORÁRIO;ARGENTINA;35
SP;ENTRADA;TEMPORÁRIO;ARGÉLIA;1
SP;ENTRADA;TEMPORÁRIO;AUSTRÁLIA;4
SP;ENTRADA;TEMPORÁRIO;AZERBAIJÃO;3
SP;ENTRADA;TEMPORÁRIO;BAHAMAS;1
SP;ENTRADA;TEMPORÁRIO;BANGLADESH;112
SP;ENTRADA;TEMPORÁRIO;BELIZE;1
SP;ENTRADA;TEMPORÁRIO;BENIN;37
SP;ENTRADA;TEMPORÁRIO;BOLÍVIA;34
SP;ENTRADA;TEMPORÁRIO;BOTSUANA;1
SP;ENTRADA;TEMPORÁRIO;BULGÁRIA;7
SP;ENTRADA;TEMPORÁRIO;BURKINA FASO;15
SP;ENTRADA;TEMPORÁRIO;BURUNDI;1
SP;ENTRADA;TEMPORÁRIO;BÉLGICA;16
SP;ENTRADA;TEMPORÁRIO;BÓSNIA E HERZEGOVINA;1
SP;ENTRADA;TEMPORÁRIO;CABO VERDE;29
SP;ENTRADA;TEMPORÁRIO;CAMARÕES;5
SP;ENTRADA;TEMPORÁRIO;CANADÁ;11
SP;ENTRADA;TEMPORÁRIO;CAZAQUISTÃO;3
SP;ENTRADA;TEMPORÁRIO;CHILE;26
SP;ENTRADA;TEMPORÁRIO;CHINA;577
SP;ENTRADA;TEMPORÁRIO;COLÔMBIA;193
SP;ENTRADA;TEMPORÁRIO;CONGO;104
SP;ENTRADA;TEMPORÁRIO;CORÉIA DO SUL;72
SP;ENTRADA;TEMPORÁRIO;COSTA DO MARFIM;10
SP;ENTRADA;TEMPORÁRIO;COSTA RICA;14
SP;ENTRADA;TEMPORÁRIO;CROÁCIA;5
SP;ENTRADA;TEMPORÁRIO;CUBA;52
SP;ENTRADA;TEMPORÁRIO;DINAMARCA;4
SP;ENTRADA;TEMPORÁRIO;EGITO;10
SP;ENTRADA;TEMPORÁRIO;EL SALVADOR;5
SP;ENTRADA;TEMPORÁRIO;EQUADOR;152
SP;ENTRADA;TEMPORÁRIO;ESLOVÊNIA;2
SP;ENTRADA;TEMPORÁRIO;ESPANHA;54
SP;ENTRADA;TEMPORÁRIO;ESTADOS UNIDOS;213
SP;ENTRADA;TEMPORÁRIO;ETIÓPIA;21
SP;ENTRADA;TEMPORÁRIO;FILIPINAS;101
SP;ENTRADA;TEMPORÁRIO;FINLÂNDIA;6
SP;ENTRADA;TEMPORÁRIO;FRANÇA;251
SP;ENTRADA;TEMPORÁRIO;GABÃO;5
SP;ENTRADA;TEMPORÁRIO;GANA;5
SP;ENTRADA;TEMPORÁRIO;GEÓRGIA;1
SP;ENTRADA;TEMPORÁRIO;GRÉCIA;5
SP;ENTRADA;TEMPORÁRIO;GUATEMALA;9
SP;ENTRADA;TEMPORÁRIO;GUIANA;1
SP;ENTRADA;TEMPORÁRIO;GUINÉ;7
SP;ENTRADA;TEMPORÁRIO;GUINÉ BISSAU;162
SP;ENTRADA;TEMPORÁRIO;GUINÉ EQUATORIAL;9
SP;ENTRADA;TEMPORÁRIO;HAITI;1941
SP;ENTRADA;TEMPORÁRIO;HONDURAS;31
SP;ENTRADA;TEMPORÁRIO;HUNGRIA;5
SP;ENTRADA;TEMPORÁRIO;INDONÉSIA;31
SP;ENTRADA;TEMPORÁRIO;IRAQUE;4
SP;ENTRADA;TEMPORÁRIO;IRÃ;9
SP;ENTRADA;TEMPORÁRIO;ISRAEL;6
SP;ENTRADA;TEMPORÁRIO;ITÁLIA;92
SP;ENTRADA;TEMPORÁRIO;JAMAICA;9
SP;ENTRADA;TEMPORÁRIO;JAPÃO;71
SP;ENTRADA;TEMPORÁRIO;JORDÂNIA;4
SP;ENTRADA;TEMPORÁRIO;LETÔNIA;9
SP;ENTRADA;TEMPORÁRIO;LITUÂNIA;4
SP;ENTRADA;TEMPORÁRIO;LÍBANO;25
SP;ENTRADA;TEMPORÁRIO;MADAGASCAR;3
SP;ENTRADA;TEMPORÁRIO;MALI;3
SP;ENTRADA;TEMPORÁRIO;MALÁSIA;17
SP;ENTRADA;TEMPORÁRIO;MARROCOS;5
SP;ENTRADA;TEMPORÁRIO;MAURÍCIO;2
SP;ENTRADA;TEMPORÁRIO;MONTENEGRO;1
SP;ENTRADA;TEMPORÁRIO;MOÇAMBIQUE;155
SP;ENTRADA;TEMPORÁRIO;MÉXICO;102
SP;ENTRADA;TEMPORÁRIO;NAMÍBIA;1
SP;ENTRADA;TEMPORÁRIO;NEPAL;6
SP;ENTRADA;TEMPORÁRIO;NICARÁGUA;6
SP;ENTRADA;TEMPORÁRIO;NIGÉRIA;34
SP;ENTRADA;TEMPORÁRIO;NORUEGA;16
SP;ENTRADA;TEMPORÁRIO;NOVA ZELÂNDIA;4
SP;ENTRADA;TEMPORÁRIO;PALESTINA;5
SP;ENTRADA;TEMPORÁRIO;PANAMÁ;15
SP;ENTRADA;TEMPORÁRIO;PAQUISTÃO;23
SP;ENTRADA;TEMPORÁRIO;PARAGUAI;2
SP;ENTRADA;TEMPORÁRIO;PAÍSES BAIXOS;19
SP;ENTRADA;TEMPORÁRIO;PERU;82
SP;ENTRADA;TEMPORÁRIO;POLÔNIA;20
SP;ENTRADA;TEMPORÁRIO;PORTUGAL;65
SP;ENTRADA;TEMPORÁRIO;QUÊNIA;18
SP;ENTRADA;TEMPORÁRIO;REINO UNIDO;45
SP;ENTRADA;TEMPORÁRIO;REPÚBLICA DEMOCRÁTICA DO CONGO;32
SP;ENTRADA;TEMPORÁRIO;REPÚBLICA DOMINICANA;51
SP;ENTRADA;TEMPORÁRIO;REPÚBLICA TCHECA;6
SP;ENTRADA;TEMPORÁRIO;ROMÊNIA;9
SP;ENTRADA;TEMPORÁRIO;RUANDA;2
SP;ENTRADA;TEMPORÁRIO;RÚSSIA;25
SP;ENTRADA;TEMPORÁRIO;SENEGAL;14
SP;ENTRADA;TEMPORÁRIO;SRI LANKA;1
SP;ENTRADA;TEMPORÁRIO;SUDÃO;1
SP;ENTRADA;TEMPORÁRIO;SUÉCIA;18
SP;ENTRADA;TEMPORÁRIO;SUÍÇA;13
SP;ENTRADA;TEMPORÁRIO;SÃO TOMÉ E PRÍNCIPE;10
SP;ENTRADA;TEMPORÁRIO;SÍRIA;34
SP;ENTRADA;TEMPORÁRIO;TAILÂNDIA;2
SP;ENTRADA;TEMPORÁRIO;TAIWAN;1
SP;ENTRADA;TEMPORÁRIO;TANZÂNIA;5
SP;ENTRADA;TEMPORÁRIO;TIMOR LESTE;31
SP;ENTRADA;TEMPORÁRIO;TOGO;27
SP;ENTRADA;TEMPORÁRIO;TRINIDAD E TOBAGO;1
SP;ENTRADA;TEMPORÁRIO;TUNÍSIA;4
SP;ENTRADA;TEMPORÁRIO;TURQUIA;12
SP;ENTRADA;TEMPORÁRIO;UCRÂNIA;6
SP;ENTRADA;TEMPORÁRIO;UGANDA;1
SP;ENTRADA;TEMPORÁRIO;URUGUAI;6
SP;ENTRADA;TEMPORÁRIO;VENEZUELA;6
SP;ENTRADA;TEMPORÁRIO;VIETNÃ;2
SP;ENTRADA;TEMPORÁRIO;ZIMBÁBUE;1
SP;ENTRADA;TEMPORÁRIO;ZÂMBIA;1
SP;ENTRADA;TEMPORÁRIO;ÁFRICA DO SUL;16
SP;ENTRADA;TEMPORÁRIO;ÁUSTRIA;15
SP;ENTRADA;TEMPORÁRIO;ÍNDIA;77
SP;ENTRADA;OUTROS;BRASIL;437030
SP;SAIDA;PERMANENTE;AFEGANISTÃO;4
SP;SAIDA;PERMANENTE;ALBÂNIA;1
SP;SAIDA;PERMANENTE;ALEMANHA;510
SP;SAIDA;PERMANENTE;ANGOLA;450
SP;SAIDA;PERMANENTE;ARGENTINA;1897
SP;SAIDA;PERMANENTE;ARGÉLIA;4
SP;SAIDA;PERMANENTE;ARMÊNIA;3
SP;SAIDA;PERMANENTE;ARÁBIA SAUDITA;1
SP;SAIDA;PERMANENTE;AUSTRÁLIA;41
SP;SAIDA;PERMANENTE;AZERBAIJÃO;1
SP;SAIDA;PERMANENTE;BAHAMAS;1
SP;SAIDA;PERMANENTE;BANGLADESH;66
SP;SAIDA;PERMANENTE;BARBADOS;1
SP;SAIDA;PERMANENTE;BELARUS;5
SP;SAIDA;PERMANENTE;BENIN;7
SP;SAIDA;PERMANENTE;BOLÍVIA;1316
SP;SAIDA;PERMANENTE;BOTSUANA;1
SP;SAIDA;PERMANENTE;BULGÁRIA;7
SP;SAIDA;PERMANENTE;BURKINA FASO;2
SP;SAIDA;PERMANENTE;BURUNDI;4
SP;SAIDA;PERMANENTE;BÉLGICA;84
SP;SAIDA;PERMANENTE;BÓSNIA E HERZEGOVINA;2
SP;SAIDA;PERMANENTE;CABO VERDE;11
SP;SAIDA;PERMANENTE;CAMARÕES;6
SP;SAIDA;PERMANENTE;CAMBOJA;1
SP;SAIDA;PERMANENTE;CANADÁ;123
SP;SAIDA;PERMANENTE;CAZAQUISTÃO;5
SP;SAIDA;PERMANENTE;CHADE;1
SP;SAIDA;PERMANENTE;CHILE;715
SP;SAIDA;PERMANENTE;CHINA;4029
SP;SAIDA;PERMANENTE;COLÔMBIA;1242
SP;SAIDA;PERMANENTE;CONGO;2
SP;SAIDA;PERMANENTE;CORÉIA DO SUL;552
SP;SAIDA;PERMANENTE;COSTA DO MARFIM;1
SP;SAIDA;PERMANENTE;COSTA RICA;53
SP;SAIDA;PERMANENTE;CROÁCIA;21
SP;SAIDA;PERMANENTE;CUBA;168
SP;SAIDA;PERMANENTE;DINAMARCA;28
SP;SAIDA;PERMANENTE;DOMINICA;1
SP;SAIDA;PERMANENTE;EGITO;75
SP;SAIDA;PERMANENTE;EL SALVADOR;15
SP;SAIDA;PERMANENTE;EMIRADOS ÁRABES UNIDOS;2
SP;SAIDA;PERMANENTE;EQUADOR;634
