UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;PORTUGAL;Residente;65585
SP;REINO UNIDO;Residente;3775
SP;ARGENTINA;Residente;24168
SP;BOLÍVIA;Temporário;36665
SP;PERU;Residente;16130
SP;CHINA;Residente;38407
SP;ESTADOS UNIDOS;Residente;11272
SP;ALEMANHA;Residente;10012
SP;JAPÃO;Residente;36181
SP;CHILE;Residente;15602
SP;BOLÍVIA;Residente;107106
SP;ESPANHA;Residente;19289
SP;URUGUAI;Residente;5445
SP;CONGO;Provisório;929
SP;COLÔMBIA;Temporário;5883
SP;PARAGUAI;Residente;11803
SP;CORÉIA DO SUL;Residente;15897
SP;COLÔMBIA;Residente;13419
SP;VENEZUELA;Temporário;18378
SP;PAÍSES BAIXOS;Residente;2371
SP;MÉXICO;Residente;3025
SP;ITÁLIA;Residente;21183
SP;ESTADOS UNIDOS;Temporário;2008
SP;FRANÇA;Residente;7395
SP;BÉLGICA;Residente;1086
SP;HONG-KONG (R.A.E.);Residente;50
SP;ANGOLA;Residente;7078
SP;CANADÁ;Residente;1329
SP;ANGOLA;Temporário;8187
SP;HAITI;Residente;29784
SP;CROÁCIA;Residente;89
SP;COSTA RICA;Temporário;81
SP;URUGUAI;Temporário;50
SP;SENEGAL;Residente;2521
SP;CUBA;Provisório;6897
SP;JAPÃO;Temporário;652
SP;CHINA;Temporário;4835
SP;PARAGUAI;Temporário;3157
SP;SUÉCIA;Residente;984
SP;LÍBANO;Residente;6458
SP;UCRÂNIA;Residente;318
SP;NIGÉRIA;Residente;4716
SP;CUBA;Residente;4404
SP;EL SALVADOR;Residente;209
SP;GRÉCIA;Residente;915
SP;EGITO;Residente;1420
SP;EQUADOR;Temporário;1849
SP;HAITI;Temporário;3342
SP;NORUEGA;Residente;239
SP;NEPAL;Residente;56
SP;GUINÉ BISSAU;Temporário;363
SP;EQUADOR;Residente;2400
SP;CHINA;Provisório;420
SP;VENEZUELA;Residente;29342
SP;SUÍCA;Residente;1938
SP;SÍRIA;Residente;4055
SP;BANGLADESH;Residente;2005
SP;EL SALVADOR;Temporário;62
SP;AUSTRÁLIA;Residente;597
SP;PAQUISTÃO;Provisório;62
SP;PERU;Temporário;4790
SP;POLÔNIA;Residente;1052
SP;GANA;Provisório;509
SP;CHILE;Temporário;898
SP;HUNGRIA;Residente;454
SP;ETIÓPIA;Residente;37
SP;INDIA;Residente;1445
SP;APÁTRIDA;Residente;542
SP;MOÇAMBIQUE;Residente;345
SP;COSTA RICA;Residente;306
SP;GUINÉ BISSAU;Residente;1047
SP;AFEGANISTÃO;Temporário;669
SP;MOÇAMBIQUE;Temporário;390
SP;MARROCOS;Provisório;906
SP;AUSTRIA;Residente;983
SP;GUINÉ;Provisório;245
SP;GUIANA FRANCESA;Residente;63
SP;LITUÂNIA;Residente;906
SP;ANGOLA;Provisório;811
SP;JORDÂNIA;Residente;269
SP;ARGENTINA;Temporário;933
SP;TONGA;Temporário;6
SP;ISRAEL;Residente;962
SP;PALESTINA;Residente;598
SP;IRÃ;Residente;592
SP;CAZAQUISTÃO;Provisório;6
SP;ESPANHA;Temporário;271
SP;BOTSUANA;Residente;1
SP;FINLÂNDIA;Residente;285
SP;SUDÃO;Residente;210
SP;ALEMANHA;Temporário;478
SP;NIGÉRIA;Provisório;461
SP;RÚSSIA;Residente;1295
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;325
SP;PORTUGAL;Temporário;522
SP;AFRICA DO SUL;Residente;391
SP;MALÁSIA;Residente;107
SP;TURQUIA;Residente;853
SP;IRLANDA;Residente;391
SP;BANGLADESH;Provisório;446
SP;TAIWAN, PROVINCIA DA CHINA;Residente;155
SP;NIGÉRIA;Temporário;170
SP;GUATEMALA;Residente;215
SP;MARROCOS;Residente;895
SP;BOLÍVIA;Provisório;75
SP;DOMINICA;Residente;44
SP;CABO VERDE;Residente;326
SP;PAQUISTÃO;Residente;679
SP;TOGO;Provisório;271
SP;IRAQUE;Residente;259
SP;TANZÂNIA;Residente;78
SP;ISRAEL;Temporário;47
SP;FILIPINAS;Temporário;325
SP;IRÃ;Residente;2
SP;GANA;Residente;347
SP;NOVA ZELÂNDIA;Residente;146
SP;COLÔMBIA;Provisório;180
SP;CAMARÕES;Residente;309
SP;TUNÍSIA;Provisório;465
SP;SENEGAL;Provisório;68
SP;GUATEMALA;Temporário;83
SP;BANGLADESH;Temporário;788
SP;FILIPINAS;Residente;632
SP;MALI;Residente;227
SP;MAURITÂNIA;Provisório;268
SP;TURQUIA;Provisório;60
SP;VENEZUELA;Provisório;1225
SP;HONDURAS;Residente;125
SP;CABO VERDE;Temporário;101
SP;IRÃ;Provisório;126
SP;PANAMÁ;Residente;273
SP;INDONÉSIA;Residente;203
SP;IÊMEN;Residente;213
SP;FRANÇA;Temporário;640
SP;REP. DOMINICANA;Residente;416
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;251
SP;DINAMARCA;Residente;448
SP;MÉXICO;Temporário;428
SP;ARÁBIA SAUDITA;Residente;37
SP;BENIN;Residente;170
SP;ISLÂNDIA;Residente;18
SP;AFEGANISTÃO;Provisório;111
SP;ISRAEL;Provisório;11
SP;NOVA ZELÂNDIA;Temporário;18
SP;ROMÊNIA;Temporário;40
SP;TUNÍSIA;Residente;335
SP;REINO UNIDO;Temporário;200
SP;SERRA LEOA;Residente;115
SP;MADAGASCAR;Temporário;195
SP;ROMÊNIA;Residente;1267
SP;GUINÉ;Residente;308
SP;BURUNDI;Residente;28
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;24
SP;REP. DOMINICANA;Provisório;279
SP;SERVIA E MONTENEGRO;Residente;984
SP;TOGO;Residente;202
SP;LÍBANO;Temporário;68
SP;BURKINA FASO;Residente;138
SP;SERRA LEOA;Provisório;11
SP;RÚSSIA;Provisório;147
SP;LÍBIA;Residente;240
SP;ZIMBÁBUE;Residente;16
SP;SAO TOMÉ E PRÍNCIPE;Temporário;34
SP;AFEGANISTÃO;Residente;881
SP;IRLANDA;Temporário;20
SP;CONGO;Residente;457
SP;SURINAME;Temporário;10
SP;BELARUS;Residente;58
SP;AFRICA DO SUL;Provisório;57
SP;TRINIDAD E TOBAGO;Residente;30
SP;LIBÉRIA;Residente;27
SP;INDIA;Temporário;396
SP;REPÚBLICA TCHECA;Residente;133
SP;QUÊNIA;Temporário;98
SP;AFRICA DO SUL;Temporário;74
SP;VIETINA;Residente;76
SP;AUSTRÁLIA;Temporário;30
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;36
SP;TCHECOSLOVAQUIA;Residente;104
SP;PORTO RICO;Residente;2
SP;ARGÉLIA;Residente;111
SP;SÉRVIA;Temporário;8
SP;TURQUIA;Temporário;35
SP;SOMÁLIA;Residente;16
SP;LÍBANO;Provisório;226
SP;ARMÊNIA;Residente;64
SP;LUXEMBURGO;Residente;27
SP;MÉXICO;Provisório;24
SP;MAURÍCIO;Residente;24
SP;QUÊNIA;Residente;61
SP;RÚSSIA;Temporário;134
SP;CAMARÕES;Temporário;21
SP;NICARÁGUA;Residente;169
SP;UGANDA;Provisório;9
SP;TOGO;Temporário;28
SP;GÂMBIA;Provisório;36
SP;SÍRIA;Temporário;51
SP;ITÁLIA;Temporário;429
SP;CORÉIA DO SUL;Temporário;124
SP;CINGAPURA;Residente;75
SP;BULGÁRIA;Residente;129
SP;PANAMÁ;Temporário;55
SP;HONDURAS;Temporário;202
SP;ESTÔNIA;Residente;49
SP;ZÂMBIA;Provisório;1
SP;ESLOVÁQUIA;Residente;57
SP;MOLDOVA;Provisório;1
SP;SUÉCIA;Temporário;129
SP;CANADÁ;Temporário;93
SP;ESTADOS UNIDOS;Provisório;26
SP;EGITO;Temporário;20
SP;SÃO CRISTOVÃO E NEVIS;Residente;12
SP;REP. DOMINICANA;Temporário;352
SP;PAQUISTÃO;Temporário;98
SP;GUIANA FRANCESA;Temporário;4
SP;GUIANA;Temporário;8
SP;UCRÂNIA;Temporário;129
SP;BENIN;Provisório;111
SP;ILHAS CANARIAS;Residente;7
SP;CUBA;Temporário;278
SP;EGITO;Provisório;123
SP;COSTA DO MARFIM;Provisório;25
SP;LIBÉRIA;Provisório;1
SP;TAILÂNDIA;Temporário;16
SP;SUÍCA;Temporário;45
SP;UNIÃO SOVIÉTICA;Residente;50
SP;LETÔNIA;Residente;138
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;CINGAPURA;Temporário;13
SP;ARGENTINA;Provisório;29
SP;IRÃ;Temporário;84
SP;GUAM;Residente;3
SP;MARROCOS;Temporário;24
SP;IÊMEN;Provisório;17
SP;GABÃO;Residente;4
SP;GUIANA;Residente;36
SP;SEYCHELLES;Residente;2
SP;BENIN;Temporário;42
SP;VANUATU;Residente;3
SP;JAMAICA;Provisório;30
SP;CHADE;Temporário;2
SP;SENEGAL;Temporário;27
SP;DOMINICA;Temporário;5
SP;HAITI;Provisório;57
SP;SÉRVIA;Residente;99
SP;ESLOVÊNIA;Residente;33
SP;BÉLGICA;Temporário;64
SP;NICARÁGUA;Temporário;39
SP;IUGUSLAVIA;Residente;6
SP;CHADE;Residente;8
SP;SAO TOMÉ E PRÍNCIPE;Residente;27
SP;DINAMARCA;Temporário;38
SP;ALBÂNIA;Residente;24
SP;UGANDA;Residente;22
SP;TAILÂNDIA;Residente;112
SP;BÓSNIA-HERZEGOVINA;Residente;21
SP;BARBADOS;Residente;3
SP;GEÓRGIA;Residente;20
SP;FILIPINAS;Provisório;82
SP;ARMÊNIA;Provisório;7
SP;JAMAICA;Residente;18
SP;ETIÓPIA;Provisório;7
SP;NEPAL;Provisório;16
SP;VIETNAM DO NORTE;Residente;9
SP;ESPANHA;Provisório;12
SP;NORUEGA;Temporário;24
SP;CORÉIA DO NORTE;Residente;6
SP;ETIÓPIA;Temporário;23
SP;ZÂMBIA;Residente;15
SP;AUSTRIA;Temporário;56
SP;PERU;Provisório;38
SP;COSTA DO MARFIM;Residente;89
SP;PAÍSES BAIXOS;Temporário;78
SP;ALEMANHA;Provisório;11
SP;TANZÂNIA;Temporário;8
SP;CORÉIA DO SUL;Provisório;67
SP;MACEDÔNIA;Residente;16
SP;TAILÂNDIA;Provisório;41
SP;CONGO;Temporário;20
SP;EMIRADOS ÁRABES;Residente;15
SP;INDIA;Provisório;19
SP;SAARA OCIDENTAL;Temporário;1
SP;BERMUDAS;Residente;3
SP;NAMÍBIA;Provisório;22
SP;REPÚBLICA TCHECA;Temporário;24
SP;CHIPRE;Residente;15
SP;LESOTO;Provisório;1
SP;MOÇAMBIQUE;Provisório;31
SP;ARGÉLIA;Provisório;30
SP;MADAGASCAR;Provisório;1
SP;SANTA LÚCIA;Residente;3
SP;PARAGUAI;Provisório;12
SP;UGANDA;Temporário;15
SP;MALI;Temporário;1
SP;GUINÉ BISSAU;Provisório;15
SP;NÍGER;Residente;2
SP;BAHAMA,IS;Residente;6
SP;BUTÃO;Residente;10
SP;ZIMBÁBUE;Temporário;48
SP;CHIPRE;Temporário;4
SP;UZBEQUISTÃO;Residente;10
SP;VIETINA;Temporário;7
SP;MALAVI;Residente;4
SP;INDONÉSIA;Provisório;8
SP;CAMBOJA;Residente;6
SP;CAMARÕES;Provisório;83
SP;GRÉCIA;Temporário;68
SP;CAZAQUISTÃO;Residente;32
SP;PALESTINA;Provisório;38
SP;FIJI, ILHAS;Temporário;1
SP;SOMÁLIA;Provisório;14
SP;TANZÂNIA;Provisório;30
SP;COSTA DO MARFIM;Temporário;11
SP;GUINÉ EQUATORIAL;Temporário;17
SP;SAMOA OCIDENTAL;Temporário;15
SP;QUIRGUISTÃO;Residente;6
SP;ITÁLIA;Provisório;6
SP;BURUNDI;Temporário;8
SP;HUNGRIA;Provisório;1
SP;TRINIDAD E TOBAGO;Provisório;3
SP;MALTA;Temporário;2
SP;BELARUS;Provisório;6
SP;COSTA RICA;Provisório;2
SP;ASHMORE E CARTIER;Residente;1
SP;LESOTO;Residente;2
SP;GABÃO;Provisório;3
SP;FINLÂNDIA;Temporário;31
SP;SUDÃO;Temporário;10
SP;NAMÍBIA;Residente;8
SP;SÍRIA;Provisório;66
SP;CHADE;Provisório;6
SP;AZERBAIJÃO;Temporário;4
SP;MALI;Provisório;52
SP;CANADÁ;Provisório;3
SP;BURKINA FASO;Provisório;7
SP;MOLDOVA;Residente;13
SP;INDONÉSIA;Temporário;48
SP;IRAQUE;Provisório;7
SP;LETÔNIA;Provisório;4
SP;ARGÉLIA;Temporário;9
SP;MALÁSIA;Temporário;33
SP;LITUÂNIA;Temporário;6
SP;LÍBIA;Temporário;2
SP;GUINÉ EQUATORIAL;Provisório;4
SP;CAZAQUISTÃO;Temporário;8
SP;ESTÔNIA;Temporário;7
SP;GANA;Temporário;42
SP;ZÂMBIA;Temporário;2
SP;PANAMÁ;Provisório;9
SP;PALESTINA;Temporário;4
SP;MALTA;Residente;22
SP;ESLOVÊNIA;Temporário;5
SP;SRI LANKA;Temporário;21
SP;EQUADOR;Provisório;17
SP;POLÔNIA;Temporário;64
SP;RUANDA;Provisório;8
SP;GÂMBIA;Residente;72
SP;CHIPRE;Provisório;1
SP;HONG-KONG (R.A.E.);Temporário;9
SP;SURINAME;Provisório;8
SP;ALBÂNIA;Provisório;1
SP;SRI LANKA;Residente;12
SP;MADAGASCAR;Residente;6
SP;MYANMAR;Residente;11
SP;NÍGER;Provisório;2
SP;SURINAME;Residente;20
SP;LETÔNIA;Temporário;15
SP;CHILE;Provisório;8
SP;ESLOVÁQUIA;Temporário;5
SP;RUANDA;Residente;3
SP;KUAITE;Residente;8
SP;JORDÂNIA;Provisório;5
SP;MAURITÂNIA;Residente;49
SP;REP. CENTRO AFRICANA;Residente;4
SP;GRANADA;Temporário;2
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;SUÉCIA;Provisório;1
SP;PAÍSES BAIXOS;Provisório;4
SP;eritréia;Residente;1
SP;REINO UNIDO;Provisório;1
SP;HUNGRIA;Temporário;8
SP;UCRÂNIA;Provisório;13
SP;MALÁSIA;Provisório;6
SP;KOSOVO;Residente;2
SP;AZERBAIJÃO;Residente;5
SP;SAO TOMÉ E PRÍNCIPE;Provisório;5
SP;MONGÓLIA;Residente;16
SP;JAMAICA;Temporário;9
SP;TURCOMENISTÃO;Residente;3
SP;VIETINA;Provisório;12
SP;GUIANA;Provisório;4
SP;DOMINICA;Provisório;3
SP;NEPAL;Temporário;17
SP;UZBEQUISTÃO;Temporário;3
SP;DJIBUTI;Residente;2
SP;GUATEMALA;Provisório;2
SP;MALAVI;Provisório;1
SP;SRI LANKA;Provisório;2
SP;GUINÉ EQUATORIAL;Residente;5
SP;POLÔNIA;Provisório;3
SP;COMORES;Residente;1
SP;PORTUGAL;Provisório;9
SP;NACIONALIDADE INDEFINIDA;Provisório;4
SP;CABO VERDE;Provisório;7
SP;GUINÉ;Temporário;6
SP;ANTÍGUA;Residente;8
SP;BURKINA FASO;Temporário;5
SP;GUADALUPE;Temporário;1
SP;LIECHTENSTEIN;Residente;5
SP;BAREINE;Residente;1
SP;IÊMEN;Temporário;2
SP;ERITRÉIA;Residente;3
SP;SÉRVIA;Provisório;2
SP;CATAR;Residente;2
SP;CROÁCIA;Temporário;49
SP;LAOS;Residente;1
SP;GRANADA;Residente;4
SP;QUÊNIA;Provisório;4
SP;CROÁCIA;Provisório;1
SP;BOTSUANA;Provisório;2
SP;BULGÁRIA;Provisório;3
SP;TUNÍSIA;Temporário;8
SP;FRANÇA;Provisório;5
SP;SAMOA OCIDENTAL;Residente;3
SP;BURUNDI;Provisório;2
SP;EL SALVADOR;Provisório;1
SP;ROMÊNIA;Provisório;3
SP;GABÃO;Temporário;9
SP;REP. CENTRO AFRICANA;Provisório;4
SP;TURCOMENISTÃO;Provisório;1
SP;GIBRALTAR;Residente;2
SP;BELARUS;Temporário;3
SP;BHUTAN;Residente;1
SP;IRAQUE;Temporário;1
SP;ALBÂNIA;Temporário;4
SP;NICARÁGUA;Provisório;7
SP;JAPÃO;Provisório;4
SP;ANTÍGUA;Provisório;1
SP;HONDURAS;Provisório;10
SP;NAMÍBIA;Temporário;1
SP;ARÁBIA SAUDITA;Temporário;3
SP;MÔNACO;Residente;1
SP;ZIMBÁBUE;Provisório;2
SP;SUDÃO;Provisório;3
SP;INFNI;Residente;2
SP;CORÉIA DO NORTE;Provisório;1
SP;BULGÁRIA;Temporário;6
SP;NACIONALIDADE INDEFINIDA;Residente;5
SP;ILHAS BALEARES;Residente;1
SP;GEÓRGIA;Temporário;7
SP;KABARDINO BALKAR;Residente;1
SP;TONGA;Residente;1
SP;GAZA;Residente;1
SP;MASCATE;Residente;2
SP;BAHAMA,IS;Provisório;1
SP;MACAU (R.A.E.);Residente;4
SP;TADJIQUISTÃO;Residente;1
SP;ARÁBIA SAUDITA;Provisório;1
SP;SAN MARINO;Residente;1
SP;VATICANO;Provisório;1
SP;FIJI, ILHAS;Residente;2
MG;COLÔMBIA;Residente;2160
MG;FRANÇA;Residente;776
MG;NOVA ZELÂNDIA;Residente;49
MG;VENEZUELA;Temporário;8954
MG;ITÁLIA;Temporário;87
MG;VENEZUELA;Residente;7775
MG;PORTUGAL;Residente;3631
MG;ESTADOS UNIDOS;Temporário;249
MG;JAPÃO;Residente;1063
MG;CHINA;Temporário;291
MG;HAITI;Residente;4478
MG;BOLÍVIA;Temporário;627
MG;VENEZUELA;Provisório;687
MG;CHINA;Residente;1481
MG;SÍRIA;Residente;228
MG;POLÔNIA;Residente;118
MG;COLÔMBIA;Temporário;2189
MG;ESTADOS UNIDOS;Residente;1846
MG;ARGENTINA;Residente;2066
MG;ITÁLIA;Residente;2499
MG;FRANÇA;Temporário;445
MG;FILIPINAS;Residente;83
MG;BOLÍVIA;Residente;1137
MG;ALEMANHA;Residente;1007
MG;PERU;Temporário;363
MG;HAITI;Temporário;608
MG;BÉLGICA;Residente;219
MG;ESPANHA;Residente;917
MG;PAQUISTÃO;Residente;34
MG;JAPÃO;Temporário;43
MG;PERU;Residente;976
MG;PAÍSES BAIXOS;Residente;468
MG;EQUADOR;Temporário;163
MG;KUAITE;Residente;2
MG;URUGUAI;Residente;524
MG;CHILE;Residente;1027
MG;CORÉIA DO SUL;Residente;134
MG;CUBA;Residente;790
MG;REINO UNIDO;Residente;465
MG;GANA;Residente;23
MG;MOÇAMBIQUE;Residente;80
MG;PARAGUAI;Residente;289
MG;CUBA;Provisório;970
MG;MÉXICO;Residente;226
MG;LÍBANO;Residente;376
MG;CAMARÕES;Residente;27
MG;LÍBIA;Residente;32
MG;EQUADOR;Residente;186
MG;AUSTRIA;Residente;132
MG;GRÉCIA;Residente;74
MG;AUSTRÁLIA;Residente;135
MG;PALESTINA;Residente;18
MG;CORÉIA DO SUL;Temporário;5
MG;GUINÉ BISSAU;Temporário;83
MG;SUÍCA;Residente;275
MG;NICARÁGUA;Residente;51
MG;REPÚBLICA TCHECA;Residente;15
MG;EGITO;Residente;62
MG;ZIMBÁBUE;Temporário;3
MG;REPÚBLICA TCHECA;Temporário;7
MG;CONGO;Residente;36
MG;LITUÂNIA;Residente;16
MG;CHILE;Temporário;147
MG;RÚSSIA;Residente;104
MG;ANGOLA;Residente;262
MG;SUÉCIA;Residente;66
MG;CANADÁ;Residente;196
MG;FINLÂNDIA;Residente;24
MG;PORTUGAL;Temporário;130
MG;AFEGANISTÃO;Temporário;61
MG;CONGO;Temporário;68
MG;PANAMÁ;Temporário;77
MG;HONDURAS;Residente;38
MG;HUNGRIA;Residente;39
MG;AUSTRÁLIA;Temporário;16
MG;DINAMARCA;Residente;60
MG;ANGOLA;Temporário;197
MG;EL SALVADOR;Residente;35
MG;GUINÉ BISSAU;Residente;93
MG;MARROCOS;Provisório;26
MG;SENEGAL;Residente;133
MG;MÉXICO;Temporário;81
MG;ZIMBÁBUE;Residente;4
MG;INDIA;Residente;154
MG;REP. DOMINICANA;Residente;44
MG;SÍRIA;Temporário;11
MG;NIGÉRIA;Residente;30
MG;FILIPINAS;Temporário;14
MG;BENIN;Temporário;47
MG;MOÇAMBIQUE;Temporário;298
MG;AFRICA DO SUL;Residente;63
MG;LUXEMBURGO;Residente;34
MG;ISRAEL;Residente;48
MG;CUBA;Temporário;89
MG;ETIÓPIA;Temporário;18
MG;MARROCOS;Residente;71
MG;IÊMEN;Residente;5
MG;CONGO;Provisório;3
MG;INDONÉSIA;Residente;37
MG;UCRÂNIA;Residente;29
MG;ARGÉLIA;Residente;15
MG;AFEGANISTÃO;Provisório;18
MG;PARAGUAI;Temporário;75
MG;MOLDOVA;Residente;9
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;18
MG;TUNÍSIA;Provisório;28
MG;TURQUIA;Residente;40
MG;IRAQUE;Residente;21
MG;MACEDÔNIA;Residente;1
MG;SENEGAL;Temporário;18
MG;ZÂMBIA;Residente;2
MG;NORUEGA;Residente;41
MG;ALEMANHA;Temporário;58
MG;PANAMÁ;Residente;48
MG;GUATEMALA;Residente;18
MG;ROMÊNIA;Residente;51
MG;IRÃ;Residente;37
MG;ARGENTINA;Temporário;140
MG;RÚSSIA;Temporário;26
MG;ANGOLA;Provisório;2
MG;NIGÉRIA;Temporário;105
MG;REINO UNIDO;Provisório;1
MG;ARGÉLIA;Temporário;2
MG;BELARUS;Residente;4
MG;CAMARÕES;Temporário;14
MG;APÁTRIDA;Residente;10
MG;GUINÉ EQUATORIAL;Temporário;24
MG;BANGLADESH;Residente;143
MG;AFEGANISTÃO;Residente;70
MG;CANADÁ;Temporário;8
MG;CABO VERDE;Temporário;65
MG;TAILÂNDIA;Residente;8
MG;NAMÍBIA;Residente;2
MG;BANGLADESH;Provisório;22
MG;GANA;Temporário;19
MG;INDIA;Temporário;35
MG;SAO TOMÉ E PRÍNCIPE;Temporário;23
MG;IRÃ;Provisório;10
MG;COSTA RICA;Residente;36
MG;GUINÉ BISSAU;Provisório;3
MG;GUINÉ;Temporário;2
MG;CABO VERDE;Residente;29
MG;QUÊNIA;Temporário;11
MG;ZÂMBIA;Temporário;4
MG;IRLANDA;Residente;69
MG;PAÍSES BAIXOS;Temporário;13
MG;MARROCOS;Temporário;8
MG;CROÁCIA;Residente;12
MG;SUDÃO;Provisório;3
MG;PAQUISTÃO;Temporário;40
MG;ESTÔNIA;Residente;10
MG;BÉLGICA;Temporário;19
MG;ESLOVÁQUIA;Residente;23
MG;IRÃ;Temporário;9
MG;SERVIA E MONTENEGRO;Residente;24
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;24
MG;COSTA DO MARFIM;Residente;8
MG;JORDÂNIA;Residente;16
MG;ALBÂNIA;Residente;11
MG;ESPANHA;Temporário;24
MG;TIMOR LESTE;Residente;5
MG;REP. DOMINICANA;Temporário;10
MG;HONDURAS;Temporário;50
MG;NICARÁGUA;Temporário;5
MG;QUÊNIA;Residente;14
MG;POLÔNIA;Temporário;8
MG;REINO UNIDO;Temporário;17
MG;REP. DOMINICANA;Provisório;22
MG;MALAVI;Temporário;1
MG;SUÍCA;Temporário;7
MG;SAO TOMÉ E PRÍNCIPE;Residente;15
MG;ESLOVÁQUIA;Temporário;6
MG;MALÁSIA;Residente;5
MG;COSTA DO MARFIM;Temporário;5
MG;TUNÍSIA;Temporário;3
MG;IRLANDA;Temporário;1
MG;TOGO;Residente;6
MG;URUGUAI;Temporário;5
MG;BULGÁRIA;Temporário;4
MG;HUNGRIA;Temporário;2
MG;GÂMBIA;Residente;26
MG;CHINA;Provisório;4
MG;NORUEGA;Temporário;3
MG;PORTO RICO;Temporário;2
MG;CINGAPURA;Residente;5
MG;BENIN;Residente;37
MG;SRI LANKA;Residente;3
MG;SÉRVIA;Residente;16
MG;AUSTRIA;Temporário;9
MG;IRÃ;Residente;1
MG;TUNÍSIA;Residente;30
MG;REP. CENTRO AFRICANA;Temporário;2
MG;INDONÉSIA;Temporário;8
MG;GANA;Provisório;7
MG;UZBEQUISTÃO;Temporário;1
MG;BUTÃO;Residente;1
MG;TURQUIA;Provisório;4
MG;HAITI;Provisório;11
MG;SURINAME;Residente;3
MG;AFRICA DO SUL;Temporário;9
MG;COSTA RICA;Temporário;20
MG;GABÃO;Temporário;22
MG;UCRÂNIA;Temporário;17
MG;VIETINA;Residente;4
MG;ARGÉLIA;Provisório;1
MG;PERU;Provisório;13
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;2
MG;LETÔNIA;Residente;13
MG;EL SALVADOR;Temporário;5
MG;MALTA;Residente;3
MG;BURKINA FASO;Residente;3
MG;GUIANA FRANCESA;Residente;4
MG;ROMÊNIA;Temporário;7
MG;FINLÂNDIA;Temporário;5
MG;JAMAICA;Residente;3
MG;ANDORRA;Provisório;2
MG;QUÊNIA;Provisório;7
MG;TANZÂNIA;Residente;3
MG;BANGLADESH;Temporário;20
MG;TRINIDAD E TOBAGO;Residente;5
MG;GUATEMALA;Provisório;1
MG;GUATEMALA;Temporário;8
MG;COLÔMBIA;Provisório;30
MG;BURUNDI;Residente;1
MG;TAIWAN, PROVINCIA DA CHINA;Temporário;4
MG;INDIA;Provisório;1
MG;MYANMAR;Residente;3
MG;DINAMARCA;Temporário;10
MG;JAMAICA;Temporário;4
MG;SUÉCIA;Temporário;4
MG;FIJI, ILHAS;Residente;4
MG;BULGÁRIA;Residente;6
MG;SÉRVIA;Temporário;2
MG;ISLÂNDIA;Temporário;1
MG;GABÃO;Residente;3
MG;PALESTINA;Provisório;3
MG;MALI;Temporário;3
MG;UGANDA;Residente;2
MG;ETIÓPIA;Residente;1
MG;NEPAL;Residente;2
MG;SENEGAL;Provisório;7
MG;UGANDA;Temporário;3
MG;BURKINA FASO;Temporário;3
MG;ARMÊNIA;Residente;5
MG;MADAGASCAR;Temporário;3
MG;SÍRIA;Provisório;1
MG;UNIÃO SOVIÉTICA;Residente;5
MG;TCHECOSLOVAQUIA;Residente;6
MG;TAIWAN, PROVINCIA DA CHINA;Residente;1
MG;MONGÓLIA;Residente;1
MG;MOÇAMBIQUE;Provisório;3
MG;ARÁBIA SAUDITA;Residente;3
MG;TURQUIA;Temporário;1
MG;ESLOVÊNIA;Residente;5
MG;CORÉIA DO SUL;Provisório;1
MG;SOMÁLIA;Provisório;1
MG;MAURÍCIO;Temporário;1
MG;PORTO RICO;Residente;2
MG;EMIRADOS ÁRABES;Residente;1
MG;GEÓRGIA;Residente;1
MG;UCRÂNIA;Provisório;3
MG;ESPANHA;Provisório;5
MG;GUIANA;Residente;2
MG;LÍBANO;Provisório;3
MG;CAMARÕES;Provisório;3
MG;BENIN;Provisório;11
MG;CROÁCIA;Temporário;13
MG;SAMOA OCIDENTAL;Residente;1
MG;DOMINICA;Temporário;1
MG;GUAM;Residente;1
MG;PORTUGAL;Provisório;1
MG;BELARUS;Temporário;1
MG;ESTADOS UNIDOS;Provisório;4
MG;ANDORRA;Residente;1
RS;BOLÍVIA;Temporário;111
RS;ARGENTINA;Residente;11648
RS;COLÔMBIA;Residente;2338
RS;VENEZUELA;Residente;31810
RS;CHILE;Residente;1250
RS;HAITI;Residente;14862
RS;URUGUAI;Residente;35010
RS;VENEZUELA;Temporário;22942
RS;PANAMÁ;Temporário;5
RS;PORTUGAL;Residente;1598
RS;CUBA;Provisório;4027
RS;JAPÃO;Residente;785
RS;EQUADOR;Residente;292
RS;ESPANHA;Residente;692
RS;VENEZUELA;Provisório;1272
RS;JORDÂNIA;Residente;442
RS;COLÔMBIA;Temporário;1147
RS;FRANÇA;Residente;357
RS;MOÇAMBIQUE;Temporário;167
RS;CUBA;Residente;1420
RS;ALEMANHA;Residente;1135
RS;POLÔNIA;Residente;236
RS;EQUADOR;Temporário;150
RS;ESTADOS UNIDOS;Residente;900
RS;PARAGUAI;Temporário;442
RS;HAITI;Temporário;1394
RS;MÉXICO;Provisório;13
