UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
AM;SAIDA;VISITANTE;GUIANA;2
AM;SAIDA;VISITANTE;HONDURAS;1
AM;SAIDA;VISITANTE;HUNGRIA;3
AM;SAIDA;VISITANTE;IRLANDA;10
AM;SAIDA;VISITANTE;ISLÂNDIA;1
AM;SAIDA;VISITANTE;ISRAEL;8
AM;SAIDA;VISITANTE;ITÁLIA;75
AM;SAIDA;VISITANTE;JAMAICA;1
AM;SAIDA;VISITANTE;JAPÃO;15
AM;SAIDA;VISITANTE;JORDÂNIA;1
AM;SAIDA;VISITANTE;LETÔNIA;1
AM;SAIDA;VISITANTE;LIECHTENSTEIN;1
AM;SAIDA;VISITANTE;MALTA;1
AM;SAIDA;VISITANTE;MARROCOS;5
AM;SAIDA;VISITANTE;MÉXICO;49
AM;SAIDA;VISITANTE;NORUEGA;15
AM;SAIDA;VISITANTE;NOVA ZELÂNDIA;3
AM;SAIDA;VISITANTE;PANAMÁ;4
AM;SAIDA;VISITANTE;PAÍSES BAIXOS;36
AM;SAIDA;VISITANTE;PERU;180
AM;SAIDA;VISITANTE;POLÔNIA;12
AM;SAIDA;VISITANTE;PORTUGAL;101
AM;SAIDA;VISITANTE;REINO UNIDO;51
AM;SAIDA;VISITANTE;REPÚBLICA CENTRO AFRICANA;1
AM;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;3
AM;SAIDA;VISITANTE;REPÚBLICA TCHECA;5
AM;SAIDA;VISITANTE;ROMÊNIA;8
AM;SAIDA;VISITANTE;RÚSSIA;9
AM;SAIDA;VISITANTE;SINGAPURA;1
AM;SAIDA;VISITANTE;SUDÃO;1
AM;SAIDA;VISITANTE;SUÉCIA;12
AM;SAIDA;VISITANTE;SUÍÇA;77
AM;SAIDA;VISITANTE;TAIWAN;2
AM;SAIDA;VISITANTE;TURQUIA;3
AM;SAIDA;VISITANTE;UCRÂNIA;10
AM;SAIDA;VISITANTE;URUGUAI;2
AM;SAIDA;VISITANTE;VENEZUELA;57
AM;SAIDA;VISITANTE;ÁFRICA DO SUL;1
AM;SAIDA;VISITANTE;ÁUSTRIA;23
AM;SAIDA;VISITANTE;ÍNDIA;6
AM;SAIDA;VISITANTE;ALEMANHA;2
AM;SAIDA;VISITANTE;AUSTRÁLIA;1
AM;SAIDA;VISITANTE;BOLÍVIA;1
AM;SAIDA;VISITANTE;CANADÁ;1
AM;SAIDA;VISITANTE;CHINA;10
AM;SAIDA;VISITANTE;COLÔMBIA;10
AM;SAIDA;VISITANTE;CORÉIA DO SUL;10
AM;SAIDA;VISITANTE;ESTADOS UNIDOS;13
AM;SAIDA;VISITANTE;FRANÇA;1
AM;SAIDA;VISITANTE;IRLANDA;1
AM;SAIDA;VISITANTE;ITÁLIA;1
AM;SAIDA;VISITANTE;JAPÃO;1
AM;SAIDA;VISITANTE;MÉXICO;11
AM;SAIDA;VISITANTE;PANAMÁ;1
AM;SAIDA;VISITANTE;PAÍSES BAIXOS;4
AM;SAIDA;VISITANTE;PERU;1
AM;SAIDA;VISITANTE;POLÔNIA;2
AM;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;1
AM;SAIDA;VISITANTE;VENEZUELA;1
AM;SAIDA;VISITANTE;ARGENTINA;2
AM;SAIDA;VISITANTE;COLÔMBIA;3
AM;SAIDA;VISITANTE;PORTUGAL;2
AM;SAIDA;VISITANTE;REPÚBLICA TCHECA;6
AM;SAIDA;VISITANTE;VENEZUELA;9
AM;SAIDA;VISITANTE;COLÔMBIA;4
AM;SAIDA;OUTROS;CHINA;1
AM;SAIDA;OUTROS;ETIÓPIA;1
AM;SAIDA;OUTROS;GRÉCIA;6
AM;SAIDA;OUTROS;ITÁLIA;1
AM;SAIDA;OUTROS;MONTENEGRO;23
AM;SAIDA;OUTROS;ROMÊNIA;2
AM;SAIDA;OUTROS;TAILÂNDIA;26
AM;SAIDA;OUTROS;UCRÂNIA;14
AM;SAIDA;OUTROS;ÁFRICA DO SUL;2
AM;SAIDA;OUTROS;FRANÇA;1
AM;SAIDA;OUTROS;ARGENTINA;1
AM;SAIDA;OUTROS;BRASIL;4
AM;SAIDA;OUTROS;ESTADOS UNIDOS;1
AM;SAIDA;OUTROS;ALEMANHA;1
AM;SAIDA;OUTROS;CROÁCIA;7
AM;SAIDA;OUTROS;FILIPINAS;262
AM;SAIDA;OUTROS;GEÓRGIA;1
AM;SAIDA;OUTROS;MYANMAR;25
AM;SAIDA;OUTROS;PERU;5
AM;SAIDA;OUTROS;POLÔNIA;1
AM;SAIDA;OUTROS;ROMÊNIA;2
AM;SAIDA;OUTROS;RÚSSIA;17
AM;SAIDA;OUTROS;TANZÂNIA;11
AM;SAIDA;OUTROS;UCRÂNIA;2
AM;SAIDA;OUTROS;ÁFRICA DO SUL;2
AM;SAIDA;OUTROS;ÍNDIA;29
AM;SAIDA;OUTROS;ARGENTINA;2
AM;SAIDA;OUTROS;AUSTRÁLIA;2
AM;SAIDA;OUTROS;BRASIL;270
AM;SAIDA;OUTROS;CANADÁ;1
AM;SAIDA;OUTROS;CHILE;14
AM;SAIDA;OUTROS;COLÔMBIA;57
AM;SAIDA;OUTROS;CORÉIA DO SUL;11
AM;SAIDA;OUTROS;EQUADOR;15
AM;SAIDA;OUTROS;ESTADOS UNIDOS;63
AM;SAIDA;OUTROS;MÉXICO;2
AM;SAIDA;OUTROS;PORTUGAL;1
AM;SAIDA;OUTROS;REINO UNIDO;1
AM;SAIDA;OUTROS;REPÚBLICA DOMINICANA;3
AM;SAIDA;OUTROS;REPÚBLICA TCHECA;11
AM;SAIDA;OUTROS;URUGUAI;1
AM;SAIDA;OUTROS;VENEZUELA;4
AM;SAIDA;OUTROS;CHILE;1
AM;SAIDA;OUTROS;EGITO;3
AM;SAIDA;OUTROS;SÍRIA;20
AM;SAIDA;OUTROS;NIGÉRIA;7
AM;SAIDA;OUTROS;PERU;2
AM;SAIDA;OUTROS;COLÔMBIA;1
AM;SAIDA;OUTROS;ESTADOS UNIDOS;2
AM;SAIDA;OUTROS;AUSTRÁLIA;2
AM;SAIDA;OUTROS;CANADÁ;3
AM;SAIDA;OUTROS;COLÔMBIA;6
AM;SAIDA;OUTROS;EL SALVADOR;1
AM;SAIDA;OUTROS;ESPANHA;11
AM;SAIDA;OUTROS;ESTADOS UNIDOS;68
AM;SAIDA;OUTROS;FILIPINAS;2
AM;SAIDA;OUTROS;FRANÇA;1
AM;SAIDA;OUTROS;ITÁLIA;10
AM;SAIDA;OUTROS;NORUEGA;1
AM;SAIDA;OUTROS;PERU;1
AM;SAIDA;OUTROS;PORTUGAL;37
AM;SAIDA;OUTROS;REINO UNIDO;1
AM;SAIDA;OUTROS;SUÍÇA;4
AM;SAIDA;OUTROS;URUGUAI;3
AM;SAIDA;TEMPORÁRIO;ALEMANHA;2
AM;SAIDA;TEMPORÁRIO;COSTA RICA;1
AM;SAIDA;TEMPORÁRIO;CUBA;1
AM;SAIDA;TEMPORÁRIO;DINAMARCA;1
AM;SAIDA;TEMPORÁRIO;ESPANHA;2
AM;SAIDA;TEMPORÁRIO;FRANÇA;1
AM;SAIDA;TEMPORÁRIO;NORUEGA;2
AM;SAIDA;TEMPORÁRIO;PORTUGAL;1
AM;SAIDA;TEMPORÁRIO;VENEZUELA;2
AM;SAIDA;OUTROS;BRASIL;9206
AP;ENTRADA;PERMANENTE;FRANÇA;10
AP;ENTRADA;PERMANENTE;GUINÉ BISSAU;1
AP;ENTRADA;PERMANENTE;HAITI;3
AP;ENTRADA;PERMANENTE;ITÁLIA;1
AP;ENTRADA;PERMANENTE;PAÍSES BAIXOS;1
AP;ENTRADA;PERMANENTE;PORTUGAL;2
AP;ENTRADA;VISITANTE;ALEMANHA;1
AP;ENTRADA;VISITANTE;ARGÉLIA;1
AP;ENTRADA;VISITANTE;BELARUS;1
AP;ENTRADA;VISITANTE;BOLÍVIA;8
AP;ENTRADA;VISITANTE;BÉLGICA;6
AP;ENTRADA;VISITANTE;CHINA;1
AP;ENTRADA;VISITANTE;COLÔMBIA;5
AP;ENTRADA;VISITANTE;ESLOVÁQUIA;1
AP;ENTRADA;VISITANTE;ESPANHA;4
AP;ENTRADA;VISITANTE;ESTADOS UNIDOS;2
AP;ENTRADA;VISITANTE;FRANÇA;1336
AP;ENTRADA;VISITANTE;GUIANA;10
AP;ENTRADA;VISITANTE;HAITI;8
AP;ENTRADA;VISITANTE;INDONÉSIA;1
AP;ENTRADA;VISITANTE;IRLANDA;1
AP;ENTRADA;VISITANTE;ITÁLIA;2
AP;ENTRADA;VISITANTE;JAPÃO;1
AP;ENTRADA;VISITANTE;MARROCOS;5
AP;ENTRADA;VISITANTE;PAÍSES BAIXOS;24
AP;ENTRADA;VISITANTE;PERU;18
AP;ENTRADA;VISITANTE;POLÔNIA;6
AP;ENTRADA;VISITANTE;PORTUGAL;3
AP;ENTRADA;VISITANTE;REINO UNIDO;6
AP;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;15
AP;ENTRADA;VISITANTE;REPÚBLICA TCHECA;2
AP;ENTRADA;VISITANTE;ROMÊNIA;1
AP;ENTRADA;VISITANTE;RÚSSIA;1
AP;ENTRADA;VISITANTE;SURINAME;11
AP;ENTRADA;VISITANTE;SUÍÇA;3
AP;ENTRADA;VISITANTE;VENEZUELA;1
AP;ENTRADA;VISITANTE;CANADÁ;2
AP;ENTRADA;VISITANTE;FRANÇA;2
AP;ENTRADA;VISITANTE;ARGENTINA;2
AP;ENTRADA;VISITANTE;COLÔMBIA;2
AP;ENTRADA;VISITANTE;FRANÇA;2
AP;ENTRADA;VISITANTE;MARROCOS;1
AP;ENTRADA;OUTROS;BULGÁRIA;1
AP;ENTRADA;OUTROS;CHINA;1
AP;ENTRADA;OUTROS;CROÁCIA;1
AP;ENTRADA;OUTROS;ESTÔNIA;1
AP;ENTRADA;OUTROS;ETIÓPIA;1
AP;ENTRADA;OUTROS;FILIPINAS;1
AP;ENTRADA;OUTROS;GRÉCIA;5
AP;ENTRADA;OUTROS;ITÁLIA;1
AP;ENTRADA;OUTROS;LITUÂNIA;1
AP;ENTRADA;OUTROS;POLÔNIA;4
AP;ENTRADA;OUTROS;ROMÊNIA;5
AP;ENTRADA;OUTROS;RÚSSIA;1
AP;ENTRADA;OUTROS;TURQUIA;30
AP;ENTRADA;OUTROS;UCRÂNIA;22
AP;ENTRADA;OUTROS;VIETNÃ;22
AP;ENTRADA;OUTROS;BRASIL;27
AP;ENTRADA;OUTROS;BANGLADESH;35
AP;ENTRADA;OUTROS;CHINA;30
AP;ENTRADA;OUTROS;CROÁCIA;7
AP;ENTRADA;OUTROS;FILIPINAS;647
AP;ENTRADA;OUTROS;GEÓRGIA;10
AP;ENTRADA;OUTROS;MAURÍCIO;1
AP;ENTRADA;OUTROS;MYANMAR;10
AP;ENTRADA;OUTROS;PAQUISTÃO;3
AP;ENTRADA;OUTROS;POLÔNIA;1
AP;ENTRADA;OUTROS;PORTUGAL;1
AP;ENTRADA;OUTROS;ROMÊNIA;2
AP;ENTRADA;OUTROS;RÚSSIA;51
AP;ENTRADA;OUTROS;SRI LANKA;5
AP;ENTRADA;OUTROS;TANZÂNIA;23
AP;ENTRADA;OUTROS;UCRÂNIA;9
AP;ENTRADA;OUTROS;VIETNÃ;21
AP;ENTRADA;OUTROS;ÁFRICA DO SUL;4
AP;ENTRADA;OUTROS;ÍNDIA;184
AP;ENTRADA;OUTROS;BOLÍVIA;1
AP;ENTRADA;OUTROS;BRASIL;38
AP;ENTRADA;OUTROS;CUBA;397
AP;ENTRADA;OUTROS;SÍRIA;1
AP;ENTRADA;OUTROS;CHINA;33
AP;ENTRADA;OUTROS;EGITO;32
AP;ENTRADA;OUTROS;SÍRIA;20
AP;ENTRADA;OUTROS;GUINÉ;4
AP;ENTRADA;OUTROS;FRANÇA;3
AP;ENTRADA;OUTROS;CHINA;76
AP;ENTRADA;OUTROS;SÍRIA;1
AP;ENTRADA;OUTROS;VIETNÃ;21
AP;ENTRADA;TEMPORÁRIO;ETIÓPIA;1
AP;ENTRADA;OUTROS;BRASIL;86
AP;SAIDA;PERMANENTE;AFEGANISTÃO;1
AP;SAIDA;PERMANENTE;FRANÇA;14
AP;SAIDA;PERMANENTE;HAITI;3
AP;SAIDA;PERMANENTE;ITÁLIA;1
AP;SAIDA;PERMANENTE;PORTUGAL;1
AP;SAIDA;PERMANENTE;UCRÂNIA;1
AP;SAIDA;VISITANTE;AFEGANISTÃO;7
AP;SAIDA;VISITANTE;ALBÂNIA;2
AP;SAIDA;VISITANTE;ALEMANHA;4
AP;SAIDA;VISITANTE;ARGENTINA;1
AP;SAIDA;VISITANTE;ARGÉLIA;1
AP;SAIDA;VISITANTE;BELARUS;1
AP;SAIDA;VISITANTE;BOLÍVIA;16
AP;SAIDA;VISITANTE;BÉLGICA;5
AP;SAIDA;VISITANTE;CHILE;1
AP;SAIDA;VISITANTE;CHINA;1
AP;SAIDA;VISITANTE;COLÔMBIA;19
AP;SAIDA;VISITANTE;CUBA;1
AP;SAIDA;VISITANTE;ESLOVÁQUIA;2
AP;SAIDA;VISITANTE;ESPANHA;16
AP;SAIDA;VISITANTE;ETIÓPIA;4
AP;SAIDA;VISITANTE;FRANÇA;3768
AP;SAIDA;VISITANTE;GUATEMALA;1
AP;SAIDA;VISITANTE;GUIANA;15
AP;SAIDA;VISITANTE;HAITI;12
AP;SAIDA;VISITANTE;HUNGRIA;1
AP;SAIDA;VISITANTE;IRLANDA;1
AP;SAIDA;VISITANTE;ITÁLIA;5
AP;SAIDA;VISITANTE;JAPÃO;1
AP;SAIDA;VISITANTE;MADAGASCAR;2
AP;SAIDA;VISITANTE;MARROCOS;55
AP;SAIDA;VISITANTE;PALESTINA;3
AP;SAIDA;VISITANTE;PAÍSES BAIXOS;7
AP;SAIDA;VISITANTE;PERU;49
AP;SAIDA;VISITANTE;POLÔNIA;7
AP;SAIDA;VISITANTE;PORTUGAL;15
AP;SAIDA;VISITANTE;REINO UNIDO;2
AP;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;27
AP;SAIDA;VISITANTE;REPÚBLICA TCHECA;1
AP;SAIDA;VISITANTE;RÚSSIA;1
AP;SAIDA;VISITANTE;SINGAPURA;1
AP;SAIDA;VISITANTE;SUDÃO;1
AP;SAIDA;VISITANTE;SURINAME;17
AP;SAIDA;VISITANTE;SUÍÇA;3
AP;SAIDA;VISITANTE;SÍRIA;1
AP;SAIDA;VISITANTE;TUNÍSIA;2
AP;SAIDA;VISITANTE;TURQUIA;1
AP;SAIDA;VISITANTE;VENEZUELA;3
AP;SAIDA;VISITANTE;;1
AP;SAIDA;VISITANTE;AFEGANISTÃO;2
AP;SAIDA;VISITANTE;ARGENTINA;1
AP;SAIDA;VISITANTE;MARROCOS;2
AP;SAIDA;VISITANTE;CHILE;1
AP;SAIDA;VISITANTE;FRANÇA;1
AP;SAIDA;VISITANTE;MARROCOS;1
AP;SAIDA;VISITANTE;PERU;5
AP;SAIDA;OUTROS;FILIPINAS;3
AP;SAIDA;OUTROS;GRÉCIA;1
AP;SAIDA;OUTROS;TURQUIA;23
AP;SAIDA;OUTROS;ARGENTINA;1
AP;SAIDA;OUTROS;FILIPINAS;59
AP;SAIDA;OUTROS;VIETNÃ;21
AP;SAIDA;OUTROS;BRASIL;8
AP;SAIDA;OUTROS;CUBA;1
AP;SAIDA;OUTROS;FRANÇA;11
AP;SAIDA;TEMPORÁRIO;AFEGANISTÃO;12
AP;SAIDA;TEMPORÁRIO;CUBA;1
AP;SAIDA;TEMPORÁRIO;MARROCOS;1
AP;SAIDA;TEMPORÁRIO;SÍRIA;1
AP;SAIDA;OUTROS;BRASIL;14
BA;ENTRADA;PERMANENTE;ALEMANHA;66
BA;ENTRADA;PERMANENTE;ARGENTINA;159
BA;ENTRADA;PERMANENTE;BÉLGICA;8
BA;ENTRADA;PERMANENTE;CABO VERDE;1
BA;ENTRADA;PERMANENTE;CANADÁ;2
BA;ENTRADA;PERMANENTE;CHILE;19
BA;ENTRADA;PERMANENTE;CHINA;44
BA;ENTRADA;PERMANENTE;COLÔMBIA;74
BA;ENTRADA;PERMANENTE;CROÁCIA;3
BA;ENTRADA;PERMANENTE;CUBA;5
BA;ENTRADA;PERMANENTE;DINAMARCA;3
BA;ENTRADA;PERMANENTE;EQUADOR;1
BA;ENTRADA;PERMANENTE;ESLOVÁQUIA;1
BA;ENTRADA;PERMANENTE;ESPANHA;47
BA;ENTRADA;PERMANENTE;ESTADOS UNIDOS;20
BA;ENTRADA;PERMANENTE;FILIPINAS;1
BA;ENTRADA;PERMANENTE;FINLÂNDIA;1
BA;ENTRADA;PERMANENTE;FRANÇA;58
BA;ENTRADA;PERMANENTE;GRÉCIA;1
BA;ENTRADA;PERMANENTE;GUATEMALA;1
BA;ENTRADA;PERMANENTE;HONDURAS;1
BA;ENTRADA;PERMANENTE;HUNGRIA;3
BA;ENTRADA;PERMANENTE;IRLANDA;6
BA;ENTRADA;PERMANENTE;ISRAEL;2
BA;ENTRADA;PERMANENTE;ITÁLIA;82
BA;ENTRADA;PERMANENTE;JAPÃO;2
BA;ENTRADA;PERMANENTE;LETÔNIA;1
BA;ENTRADA;PERMANENTE;MOÇAMBIQUE;2
BA;ENTRADA;PERMANENTE;MÉXICO;4
BA;ENTRADA;PERMANENTE;NORUEGA;4
BA;ENTRADA;PERMANENTE;NOVA ZELÂNDIA;1
BA;ENTRADA;PERMANENTE;PARAGUAI;1
BA;ENTRADA;PERMANENTE;PAÍSES BAIXOS;8
BA;ENTRADA;PERMANENTE;PERU;3
BA;ENTRADA;PERMANENTE;POLÔNIA;2
BA;ENTRADA;PERMANENTE;PORTUGAL;70
BA;ENTRADA;PERMANENTE;REINO UNIDO;11
BA;ENTRADA;PERMANENTE;REPÚBLICA DOMINICANA;1
BA;ENTRADA;PERMANENTE;ROMÊNIA;2
BA;ENTRADA;PERMANENTE;SUÉCIA;2
BA;ENTRADA;PERMANENTE;SUÍÇA;31
BA;ENTRADA;PERMANENTE;TAIWAN;2
BA;ENTRADA;PERMANENTE;TURQUIA;2
BA;ENTRADA;PERMANENTE;UCRÂNIA;1
BA;ENTRADA;PERMANENTE;URUGUAI;22
BA;ENTRADA;PERMANENTE;VENEZUELA;6
BA;ENTRADA;PERMANENTE;ÁUSTRIA;7
BA;ENTRADA;PERMANENTE;ÍNDIA;1
BA;ENTRADA;VISITANTE;AFEGANISTÃO;1
BA;ENTRADA;VISITANTE;ALEMANHA;606
BA;ENTRADA;VISITANTE;ANDORRA;1
BA;ENTRADA;VISITANTE;ANGOLA;1
BA;ENTRADA;VISITANTE;ARGENTINA;17071
BA;ENTRADA;VISITANTE;ARGÉLIA;1
BA;ENTRADA;VISITANTE;AUSTRÁLIA;12
BA;ENTRADA;VISITANTE;BELARUS;2
BA;ENTRADA;VISITANTE;BENIN;1
BA;ENTRADA;VISITANTE;BOLÍVIA;9
BA;ENTRADA;VISITANTE;BÉLGICA;114
BA;ENTRADA;VISITANTE;CABO VERDE;2
BA;ENTRADA;VISITANTE;CANADÁ;24
BA;ENTRADA;VISITANTE;CHILE;857
BA;ENTRADA;VISITANTE;CHINA;38
BA;ENTRADA;VISITANTE;COLÔMBIA;67
BA;ENTRADA;VISITANTE;CORÉIA DO SUL;15
BA;ENTRADA;VISITANTE;COSTA DO MARFIM;1
BA;ENTRADA;VISITANTE;COSTA RICA;5
BA;ENTRADA;VISITANTE;CROÁCIA;5
BA;ENTRADA;VISITANTE;CUBA;3
BA;ENTRADA;VISITANTE;DINAMARCA;60
BA;ENTRADA;VISITANTE;EL SALVADOR;3
BA;ENTRADA;VISITANTE;EQUADOR;8
BA;ENTRADA;VISITANTE;ESLOVÁQUIA;72
BA;ENTRADA;VISITANTE;ESLOVÊNIA;14
BA;ENTRADA;VISITANTE;ESPANHA;450
BA;ENTRADA;VISITANTE;ESTADOS UNIDOS;135
BA;ENTRADA;VISITANTE;ESTÔNIA;5
BA;ENTRADA;VISITANTE;FILIPINAS;3
BA;ENTRADA;VISITANTE;FINLÂNDIA;18
BA;ENTRADA;VISITANTE;FRANÇA;1244
BA;ENTRADA;VISITANTE;GEÓRGIA;1
BA;ENTRADA;VISITANTE;GRÉCIA;18
BA;ENTRADA;VISITANTE;GUATEMALA;3
BA;ENTRADA;VISITANTE;HONDURAS;3
BA;ENTRADA;VISITANTE;HUNGRIA;19
BA;ENTRADA;VISITANTE;INDONÉSIA;1
BA;ENTRADA;VISITANTE;IRLANDA;40
BA;ENTRADA;VISITANTE;ISLÂNDIA;1
BA;ENTRADA;VISITANTE;ISRAEL;179
BA;ENTRADA;VISITANTE;ITÁLIA;774
BA;ENTRADA;VISITANTE;JAMAICA;1
BA;ENTRADA;VISITANTE;JAPÃO;8
BA;ENTRADA;VISITANTE;LETÔNIA;3
BA;ENTRADA;VISITANTE;LITUÂNIA;8
BA;ENTRADA;VISITANTE;LUXEMBURGO;9
BA;ENTRADA;VISITANTE;MALTA;2
BA;ENTRADA;VISITANTE;MARROCOS;5
BA;ENTRADA;VISITANTE;MOLDÁVIA OU MOLDOVA;1
BA;ENTRADA;VISITANTE;MOÇAMBIQUE;1
BA;ENTRADA;VISITANTE;MÉXICO;25
BA;ENTRADA;VISITANTE;NORUEGA;52
BA;ENTRADA;VISITANTE;NOVA ZELÂNDIA;4
BA;ENTRADA;VISITANTE;PANAMÁ;19
BA;ENTRADA;VISITANTE;PARAGUAI;20
BA;ENTRADA;VISITANTE;PAÍSES BAIXOS;202
BA;ENTRADA;VISITANTE;PERU;16
BA;ENTRADA;VISITANTE;POLÔNIA;55
BA;ENTRADA;VISITANTE;PORTUGAL;1490
BA;ENTRADA;VISITANTE;REINO UNIDO;245
BA;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;2
BA;ENTRADA;VISITANTE;REPÚBLICA TCHECA;44
BA;ENTRADA;VISITANTE;ROMÊNIA;17
BA;ENTRADA;VISITANTE;RÚSSIA;23
BA;ENTRADA;VISITANTE;SENEGAL;1
BA;ENTRADA;VISITANTE;SINGAPURA;3
BA;ENTRADA;VISITANTE;SUÉCIA;74
BA;ENTRADA;VISITANTE;SUÍÇA;222
BA;ENTRADA;VISITANTE;SÉRVIA;1
BA;ENTRADA;VISITANTE;TAILÂNDIA;4
BA;ENTRADA;VISITANTE;TAIWAN;2
BA;ENTRADA;VISITANTE;TUNÍSIA;4
BA;ENTRADA;VISITANTE;TURQUIA;6
BA;ENTRADA;VISITANTE;UCRÂNIA;11
BA;ENTRADA;VISITANTE;URUGUAI;1639
BA;ENTRADA;VISITANTE;VENEZUELA;24
BA;ENTRADA;VISITANTE;ÁFRICA DO SUL;6
BA;ENTRADA;VISITANTE;ÁUSTRIA;76
BA;ENTRADA;VISITANTE;ÍNDIA;1
BA;ENTRADA;VISITANTE;ALEMANHA;12
BA;ENTRADA;VISITANTE;ANGOLA;1
BA;ENTRADA;VISITANTE;ARGENTINA;44
BA;ENTRADA;VISITANTE;BÉLGICA;1
BA;ENTRADA;VISITANTE;CANADÁ;2
BA;ENTRADA;VISITANTE;CHILE;2
BA;ENTRADA;VISITANTE;CHINA;15
BA;ENTRADA;VISITANTE;COLÔMBIA;1
BA;ENTRADA;VISITANTE;CORÉIA DO SUL;1
BA;ENTRADA;VISITANTE;DINAMARCA;1
BA;ENTRADA;VISITANTE;ESPANHA;7
BA;ENTRADA;VISITANTE;FRANÇA;11
BA;ENTRADA;VISITANTE;GEÓRGIA;1
BA;ENTRADA;VISITANTE;GRÉCIA;2
BA;ENTRADA;VISITANTE;GUATEMALA;1
BA;ENTRADA;VISITANTE;ISRAEL;2
BA;ENTRADA;VISITANTE;ITÁLIA;8
BA;ENTRADA;VISITANTE;MÉXICO;2
BA;ENTRADA;VISITANTE;POLÔNIA;1
BA;ENTRADA;VISITANTE;PORTUGAL;15
BA;ENTRADA;VISITANTE;REINO UNIDO;5
BA;ENTRADA;VISITANTE;RÚSSIA;1
BA;ENTRADA;VISITANTE;SUÉCIA;3
BA;ENTRADA;VISITANTE;URUGUAI;3
BA;ENTRADA;VISITANTE;ÁUSTRIA;2
BA;ENTRADA;VISITANTE;ÍNDIA;2
BA;ENTRADA;VISITANTE;ALEMANHA;1
BA;ENTRADA;VISITANTE;ARGENTINA;12
BA;ENTRADA;VISITANTE;COLÔMBIA;1
BA;ENTRADA;VISITANTE;ESPANHA;3
BA;ENTRADA;VISITANTE;FRANÇA;1
BA;ENTRADA;VISITANTE;ISRAEL;1
BA;ENTRADA;VISITANTE;ITÁLIA;2
BA;ENTRADA;VISITANTE;PORTUGAL;1
BA;ENTRADA;VISITANTE;URUGUAI;1
BA;ENTRADA;VISITANTE;ARGENTINA;2
BA;ENTRADA;VISITANTE;PORTUGAL;1
BA;ENTRADA;OUTROS;ALEMANHA;2
BA;ENTRADA;OUTROS;BULGÁRIA;1
BA;ENTRADA;OUTROS;CHINA;101
BA;ENTRADA;OUTROS;CORÉIA DO SUL;3
BA;ENTRADA;OUTROS;CROÁCIA;10
BA;ENTRADA;OUTROS;DINAMARCA;6
BA;ENTRADA;OUTROS;EGITO;22
BA;ENTRADA;OUTROS;ETIÓPIA;5
BA;ENTRADA;OUTROS;FILIPINAS;20
BA;ENTRADA;OUTROS;GANA;1
BA;ENTRADA;OUTROS;GRÉCIA;8
BA;ENTRADA;OUTROS;INDONÉSIA;5
BA;ENTRADA;OUTROS;ITÁLIA;1
BA;ENTRADA;OUTROS;LETÔNIA;2
BA;ENTRADA;OUTROS;MONTENEGRO;1
BA;ENTRADA;OUTROS;POLÔNIA;7
BA;ENTRADA;OUTROS;ROMÊNIA;11
BA;ENTRADA;OUTROS;RÚSSIA;8
BA;ENTRADA;OUTROS;SUÉCIA;1
BA;ENTRADA;OUTROS;SÍRIA;22
BA;ENTRADA;OUTROS;TAIWAN;4
BA;ENTRADA;OUTROS;TURQUIA;9
BA;ENTRADA;OUTROS;UCRÂNIA;64
BA;ENTRADA;OUTROS;ÁFRICA DO SUL;1
BA;ENTRADA;OUTROS;ÍNDIA;14
BA;ENTRADA;OUTROS;ALEMANHA;5
BA;ENTRADA;OUTROS;ARGENTINA;1
BA;ENTRADA;OUTROS;BENIN;1
BA;ENTRADA;OUTROS;CABO VERDE;1
BA;ENTRADA;OUTROS;CAMARÕES;5
BA;ENTRADA;OUTROS;CHINA;2
BA;ENTRADA;OUTROS;ESPANHA;1
BA;ENTRADA;OUTROS;FRANÇA;3
BA;ENTRADA;OUTROS;ALEMANHA;4
BA;ENTRADA;OUTROS;ANGOLA;1
BA;ENTRADA;OUTROS;ARGENTINA;2
BA;ENTRADA;OUTROS;BAHAMAS;1
BA;ENTRADA;OUTROS;BRASIL;1
BA;ENTRADA;OUTROS;ESPANHA;4
BA;ENTRADA;OUTROS;FRANÇA;4
BA;ENTRADA;OUTROS;GABÃO;3
BA;ENTRADA;OUTROS;ITÁLIA;1
BA;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
BA;ENTRADA;OUTROS;ARGENTINA;1
BA;ENTRADA;OUTROS;BANGLADESH;2
BA;ENTRADA;OUTROS;CROÁCIA;4
BA;ENTRADA;OUTROS;FILIPINAS;447
BA;ENTRADA;OUTROS;GEÓRGIA;16
BA;ENTRADA;OUTROS;GRÉCIA;1
BA;ENTRADA;OUTROS;INDONÉSIA;4
BA;ENTRADA;OUTROS;ITÁLIA;1
BA;ENTRADA;OUTROS;LETÔNIA;1
BA;ENTRADA;OUTROS;MYANMAR;32
BA;ENTRADA;OUTROS;RÚSSIA;22
BA;ENTRADA;OUTROS;SRI LANKA;1
BA;ENTRADA;OUTROS;UCRÂNIA;3
BA;ENTRADA;OUTROS;VIETNÃ;56
BA;ENTRADA;OUTROS;ÍNDIA;234
